SAMPLE ID,IGSN,SOURCE,DOI,TITLE,JOURNAL,AUTHOR,EXPEDITION ID,LATITUDE,LONGITUDE,LOC PREC,MIN ELEVATION,MAX ELEVATION,MIN AGE,AGE,MAX AGE,METHOD,ANALYZED MATERIAL,ROCK TYPE,ROCK NAME,MINERAL,SIO2,TIO2,AL2O3,CR2O3,FE2O3,FE2O3T,FEO,FEOT,NIO,MNO,MGO,CAO,NA2O,K2O,P2O5,LOI,H2O
THO0199-R1012-P01,,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",THO0199,45.9302,-129.984,1.00E-05,-1522,-1522,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.03,1.52,14.75,,,,,11.05,,0.19,7.48,12.3,2.71,0.17,0.13,,
NEMO99THO-R496-RU,,EARTHCHEMDB,10.1029/2003jb002767,MAGMATIC EFFECTS OF THE COBB HOT SPOT ON THE JUAN DE FUCA RIDGE,J GEOPHYS RES,"CHADWICK, J; PERFIT, M R; RIDLEY, W I; JONASSON, I R; KAMENOV, G D; CHADWICK, W; EMBLEY, R W; LE ROUX, P J; SMITH, M",THONEMO-99,45.9303,-129.984,0.0001,,,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50,1.53,14.5,,,,,10.8,,0.19,7.21,12.1,2.88,0.18,0.14,,
WFL2009-D72-R010,MBA00003B,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",WFL2009,45.9309,-129.981,1.00E-06,-1510,-1510,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.09,1.26,15.23,,,,,10.26,,0.18,8.2,12.73,2.48,0.1,0.12,,
ALV1732-004.8B,,EARTHCHEMDB,10.1029/2003jb002767,MAGMATIC EFFECTS OF THE COBB HOT SPOT ON THE JUAN DE FUCA RIDGE,J GEOPHYS RES,"CHADWICK, J; PERFIT, M R; RIDLEY, W I; JONASSON, I R; KAMENOV, G D; CHADWICK, W; EMBLEY, R W; LE ROUX, P J; SMITH, M",ALV1732,45.9312,-130.015,0.0001,,,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50,1.54,14.4,,,,,10.8,,0.22,7.01,11.9,3.02,0.11,0.15,,
ALV1732-MCB,,EARTHCHEMDB,10.1029/2003jb002767,MAGMATIC EFFECTS OF THE COBB HOT SPOT ON THE JUAN DE FUCA RIDGE,J GEOPHYS RES,"CHADWICK, J; PERFIT, M R; RIDLEY, W I; JONASSON, I R; KAMENOV, G D; CHADWICK, W; EMBLEY, R W; LE ROUX, P J; SMITH, M",ALV1732,45.9314,-130.012,0.0001,,,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.5,1.63,14.2,,,,,11.3,,0.22,6.93,11.3,3.18,0.22,0.17,,
ALV1732-002.3A,,EARTHCHEMDB,10.1029/2003jb002767,MAGMATIC EFFECTS OF THE COBB HOT SPOT ON THE JUAN DE FUCA RIDGE,J GEOPHYS RES,"CHADWICK, J; PERFIT, M R; RIDLEY, W I; JONASSON, I R; KAMENOV, G D; CHADWICK, W; EMBLEY, R W; LE ROUX, P J; SMITH, M",ALV1732,45.9318,-130.016,0.0001,,,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.9,1.43,14.6,,,,,10.3,,0.2,7.35,11.7,2.8,0.18,0.15,,
THO0199-R1012-SS4-limu,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",THO0199,45.932,-129.981,1.00E-06,-1518,-1518,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.01,1.54,14.85,,,,,10.82,,0.19,7.14,12.3,2.67,0.17,0.12,,
THO0199-R1012-SS4/7-limuA,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",THO0199,45.932,-129.981,1.00E-06,-1518,-1518,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.67,1.35,15.18,,,,,10.54,,0.17,7.42,12.41,2.64,0.14,0.11,,
THO0199-R1012-SS4/7H-limu B,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",THO0199,45.932,-129.981,1.00E-06,-1518,-1518,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.44,1.32,15.71,,,,,10.32,,0.18,7.82,12.2,2.64,0.13,0.12,,
THO0199-R1012-SS4/7H-limu A,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",THO0199,45.932,-129.981,1.00E-06,-1518,-1518,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.85,1.48,14.96,,,,,10.69,,0.19,7.28,12.36,2.58,0.17,0.12,,
THO0199-R1012-SS4/7-limuB,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",THO0199,45.932,-129.981,1.00E-06,-1518,-1518,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.34,1.36,15.69,,,,,10.47,,0.22,7.75,12.29,2.62,0.12,0.1,,
THO0199-R1012-P06,,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",THO0199,45.9321,-129.985,1.00E-05,-1524,-1524,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.13,1.56,14.76,,,,,10.91,,0.2,7.53,12.31,2.7,0.17,0.13,,
THO0199-R1012-P05,,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",THO0199,45.9321,-129.981,1.00E-05,-1523,-1523,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.88,1.57,14.75,,,,,11.04,,0.19,7.35,12.35,2.71,0.17,0.13,,
ALV1732-001-8B,,EARTHCHEMDB,10.1029/2003jb002767,MAGMATIC EFFECTS OF THE COBB HOT SPOT ON THE JUAN DE FUCA RIDGE,J GEOPHYS RES,"CHADWICK, J; PERFIT, M R; RIDLEY, W I; JONASSON, I R; KAMENOV, G D; CHADWICK, W; EMBLEY, R W; LE ROUX, P J; SMITH, M",ALV1732,45.9323,-130.017,0.0001,,,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.1,1.52,14.5,,,,,10.5,,0.21,7.27,12.1,2.93,0.18,0.16,,
ALV1732-001-8A,,EARTHCHEMDB,10.1029/2003jb002767,MAGMATIC EFFECTS OF THE COBB HOT SPOT ON THE JUAN DE FUCA RIDGE,J GEOPHYS RES,"CHADWICK, J; PERFIT, M R; RIDLEY, W I; JONASSON, I R; KAMENOV, G D; CHADWICK, W; EMBLEY, R W; LE ROUX, P J; SMITH, M",ALV1732,45.9323,-130.017,0.0001,,,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.3,1.51,14.5,,,,,10.5,,0.2,7.3,11.7,2.92,0.19,0.14,,
NEMO00RB-R549-013,,EARTHCHEMDB,10.1029/2003jb002767,MAGMATIC EFFECTS OF THE COBB HOT SPOT ON THE JUAN DE FUCA RIDGE,J GEOPHYS RES,"CHADWICK, J; PERFIT, M R; RIDLEY, W I; JONASSON, I R; KAMENOV, G D; CHADWICK, W; EMBLEY, R W; LE ROUX, P J; SMITH, M",RBNEMO-0,45.933,-129.982,0.0001,,,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.7,1.51,14.5,,,,,10.5,,0.19,7.3,12.1,2.88,0.19,0.14,,
NEMO98RB-R474-002,,EARTHCHEMDB,10.1029/2003jb002767,MAGMATIC EFFECTS OF THE COBB HOT SPOT ON THE JUAN DE FUCA RIDGE,J GEOPHYS RES,"CHADWICK, J; PERFIT, M R; RIDLEY, W I; JONASSON, I R; KAMENOV, G D; CHADWICK, W; EMBLEY, R W; LE ROUX, P J; SMITH, M",RBNEMO-98,45.933,-129.978,0.0001,,,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50,1.45,14.5,,,,,10.3,,0.19,7.51,11.8,2.89,0.2,0.15,,
NEMO99THO-R488-FS,,EARTHCHEMDB,10.1029/2003jb002767,MAGMATIC EFFECTS OF THE COBB HOT SPOT ON THE JUAN DE FUCA RIDGE,J GEOPHYS RES,"CHADWICK, J; PERFIT, M R; RIDLEY, W I; JONASSON, I R; KAMENOV, G D; CHADWICK, W; EMBLEY, R W; LE ROUX, P J; SMITH, M",THONEMO-99,45.9332,-129.982,0.0001,,,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.5,1.51,14.3,,,,,10.6,,0.2,7.21,12,2.86,0.18,0.14,,
NEMO00RB-R547-023,,EARTHCHEMDB,10.1029/2003jb002767,MAGMATIC EFFECTS OF THE COBB HOT SPOT ON THE JUAN DE FUCA RIDGE,J GEOPHYS RES,"CHADWICK, J; PERFIT, M R; RIDLEY, W I; JONASSON, I R; KAMENOV, G D; CHADWICK, W; EMBLEY, R W; LE ROUX, P J; SMITH, M",RBNEMO-0,45.9332,-129.982,0.0001,,,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.8,1.51,14.6,,,,,10.4,,0.18,7.55,12.1,2.88,0.19,0.15,,
NEMO99THO-R488-005,,EARTHCHEMDB,10.1029/2003jb002767,MAGMATIC EFFECTS OF THE COBB HOT SPOT ON THE JUAN DE FUCA RIDGE,J GEOPHYS RES,"CHADWICK, J; PERFIT, M R; RIDLEY, W I; JONASSON, I R; KAMENOV, G D; CHADWICK, W; EMBLEY, R W; LE ROUX, P J; SMITH, M",THONEMO-99,45.9333,-129.982,0.0001,,,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.4,1.5,14.2,,,,,10.6,,0.2,7.16,12,2.87,0.18,0.15,,
NEMO98RB-R462-008,,EARTHCHEMDB,10.1029/2003jb002767,MAGMATIC EFFECTS OF THE COBB HOT SPOT ON THE JUAN DE FUCA RIDGE,J GEOPHYS RES,"CHADWICK, J; PERFIT, M R; RIDLEY, W I; JONASSON, I R; KAMENOV, G D; CHADWICK, W; EMBLEY, R W; LE ROUX, P J; SMITH, M",RBNEMO-98,45.9333,-129.982,0.0001,,,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.9,1.52,14.5,,,,,10.7,,0.21,7.34,12,2.98,0.19,0.14,,
ALV1723-001-B,,EARTHCHEMDB,10.1029/2003jb002767,MAGMATIC EFFECTS OF THE COBB HOT SPOT ON THE JUAN DE FUCA RIDGE,J GEOPHYS RES,"CHADWICK, J; PERFIT, M R; RIDLEY, W I; JONASSON, I R; KAMENOV, G D; CHADWICK, W; EMBLEY, R W; LE ROUX, P J; SMITH, M",ALV1723,45.9333,-130.014,0.0001,,,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.2,1.53,14.5,,,,,10.6,,0.2,7.35,11.7,2.9,0.19,0.15,,
NEMO98RB-R460-006,,EARTHCHEMDB,10.1029/2003jb002767,MAGMATIC EFFECTS OF THE COBB HOT SPOT ON THE JUAN DE FUCA RIDGE,J GEOPHYS RES,"CHADWICK, J; PERFIT, M R; RIDLEY, W I; JONASSON, I R; KAMENOV, G D; CHADWICK, W; EMBLEY, R W; LE ROUX, P J; SMITH, M",RBNEMO-98,45.9333,-129.982,0.0001,,,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50,1.52,14.5,,,,,10.6,,0.21,7.35,12.1,2.98,0.18,0.15,,
NEMO99THO-R488-006,,EARTHCHEMDB,10.1029/2003jb002767,MAGMATIC EFFECTS OF THE COBB HOT SPOT ON THE JUAN DE FUCA RIDGE,J GEOPHYS RES,"CHADWICK, J; PERFIT, M R; RIDLEY, W I; JONASSON, I R; KAMENOV, G D; CHADWICK, W; EMBLEY, R W; LE ROUX, P J; SMITH, M",THONEMO-99,45.9333,-129.982,0.0001,,,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.5,1.53,14.3,,,,,10.7,,0.19,7.19,12,2.88,0.18,0.16,,
NEMO98RB-R464-006,,EARTHCHEMDB,10.1029/2003jb002767,MAGMATIC EFFECTS OF THE COBB HOT SPOT ON THE JUAN DE FUCA RIDGE,J GEOPHYS RES,"CHADWICK, J; PERFIT, M R; RIDLEY, W I; JONASSON, I R; KAMENOV, G D; CHADWICK, W; EMBLEY, R W; LE ROUX, P J; SMITH, M",RBNEMO-98,45.9333,-129.982,0.0001,,,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.1,1.53,14.6,,,,,10.7,,0.2,7.3,12,2.94,0.18,0.14,,
NEMO98RB-R479-015,,EARTHCHEMDB,10.1029/2003jb002767,MAGMATIC EFFECTS OF THE COBB HOT SPOT ON THE JUAN DE FUCA RIDGE,J GEOPHYS RES,"CHADWICK, J; PERFIT, M R; RIDLEY, W I; JONASSON, I R; KAMENOV, G D; CHADWICK, W; EMBLEY, R W; LE ROUX, P J; SMITH, M",RBNEMO-98,45.9333,-130.014,0.0001,,,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.9,1.53,14.6,,,,,10.6,,0.22,7.3,12.1,2.95,0.19,0.15,,
ALV1723-001-A,,EARTHCHEMDB,10.1029/2003jb002767,MAGMATIC EFFECTS OF THE COBB HOT SPOT ON THE JUAN DE FUCA RIDGE,J GEOPHYS RES,"CHADWICK, J; PERFIT, M R; RIDLEY, W I; JONASSON, I R; KAMENOV, G D; CHADWICK, W; EMBLEY, R W; LE ROUX, P J; SMITH, M",ALV1723,45.9333,-130.014,0.0001,,,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.1,1.53,14.5,,,,,10.5,,0.22,7.33,12.1,2.9,0.2,0.14,,
ALV1728-006.7,,EARTHCHEMDB,10.1029/2003jb002767,MAGMATIC EFFECTS OF THE COBB HOT SPOT ON THE JUAN DE FUCA RIDGE,J GEOPHYS RES,"CHADWICK, J; PERFIT, M R; RIDLEY, W I; JONASSON, I R; KAMENOV, G D; CHADWICK, W; EMBLEY, R W; LE ROUX, P J; SMITH, M",ALV1728,45.9333,-130.014,0.0001,,,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50,1.5,14.4,,,,,10.4,,0.21,7.32,11.7,2.92,0.19,0.16,,
NEMO00RB-R543-008,,EARTHCHEMDB,10.1029/2003jb002767,MAGMATIC EFFECTS OF THE COBB HOT SPOT ON THE JUAN DE FUCA RIDGE,J GEOPHYS RES,"CHADWICK, J; PERFIT, M R; RIDLEY, W I; JONASSON, I R; KAMENOV, G D; CHADWICK, W; EMBLEY, R W; LE ROUX, P J; SMITH, M",RBNEMO-0,45.9333,-129.982,0.0001,,,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.7,1.53,14.6,,,,,10.4,,0.21,7.58,12.1,2.87,0.19,0.15,,
NEMO98RB-R462-015,,EARTHCHEMDB,10.1029/2003jb002767,MAGMATIC EFFECTS OF THE COBB HOT SPOT ON THE JUAN DE FUCA RIDGE,J GEOPHYS RES,"CHADWICK, J; PERFIT, M R; RIDLEY, W I; JONASSON, I R; KAMENOV, G D; CHADWICK, W; EMBLEY, R W; LE ROUX, P J; SMITH, M",RBNEMO-98,45.9333,-129.982,0.0001,,,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50,1.55,14.5,,,,,10.7,,0.21,7.34,12,2.96,0.19,0.14,,
NEMO98RB-R462-015,,EARTHCHEMDB,10.1029/2003jb002767,MAGMATIC EFFECTS OF THE COBB HOT SPOT ON THE JUAN DE FUCA RIDGE,J GEOPHYS RES,"CHADWICK, J; PERFIT, M R; RIDLEY, W I; JONASSON, I R; KAMENOV, G D; CHADWICK, W; EMBLEY, R W; LE ROUX, P J; SMITH, M",RBNEMO-98,45.9333,-129.982,0.0001,,,,,,IMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,,,0.24
ALV1724-004-A,,EARTHCHEMDB,10.1029/2003jb002767,MAGMATIC EFFECTS OF THE COBB HOT SPOT ON THE JUAN DE FUCA RIDGE,J GEOPHYS RES,"CHADWICK, J; PERFIT, M R; RIDLEY, W I; JONASSON, I R; KAMENOV, G D; CHADWICK, W; EMBLEY, R W; LE ROUX, P J; SMITH, M",ALV1724,45.9333,-130.014,0.0001,,,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.9,1.53,14.6,,,,,10.6,,0.22,7.37,12,2.92,0.19,0.16,,
NEMO99THO-R483-002,,EARTHCHEMDB,10.1029/2003jb002767,MAGMATIC EFFECTS OF THE COBB HOT SPOT ON THE JUAN DE FUCA RIDGE,J GEOPHYS RES,"CHADWICK, J; PERFIT, M R; RIDLEY, W I; JONASSON, I R; KAMENOV, G D; CHADWICK, W; EMBLEY, R W; LE ROUX, P J; SMITH, M",THONEMO-99,45.9333,-129.982,0.0001,,,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.5,1.51,14.3,,,,,10.7,,0.2,7.21,12.2,2.88,0.18,0.15,,
NEMO98RB-R473-018,,EARTHCHEMDB,10.1029/2003jb002767,MAGMATIC EFFECTS OF THE COBB HOT SPOT ON THE JUAN DE FUCA RIDGE,J GEOPHYS RES,"CHADWICK, J; PERFIT, M R; RIDLEY, W I; JONASSON, I R; KAMENOV, G D; CHADWICK, W; EMBLEY, R W; LE ROUX, P J; SMITH, M",RBNEMO-98,45.9333,-129.982,0.0001,,,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50,1.51,14.5,,,,,10.7,,0.2,7.34,12.1,2.96,0.18,0.14,,
ALV1728-004-B,,EARTHCHEMDB,10.1029/2003jb002767,MAGMATIC EFFECTS OF THE COBB HOT SPOT ON THE JUAN DE FUCA RIDGE,J GEOPHYS RES,"CHADWICK, J; PERFIT, M R; RIDLEY, W I; JONASSON, I R; KAMENOV, G D; CHADWICK, W; EMBLEY, R W; LE ROUX, P J; SMITH, M",ALV1728,45.9333,-130.014,0.0001,,,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.7,1.2,15.5,,,,,9.7,,0.18,8.29,11.9,2.66,0.13,0.12,,
NEMO00RB-R547-012,,EARTHCHEMDB,10.1029/2003jb002767,MAGMATIC EFFECTS OF THE COBB HOT SPOT ON THE JUAN DE FUCA RIDGE,J GEOPHYS RES,"CHADWICK, J; PERFIT, M R; RIDLEY, W I; JONASSON, I R; KAMENOV, G D; CHADWICK, W; EMBLEY, R W; LE ROUX, P J; SMITH, M",RBNEMO-0,45.9333,-129.982,0.0001,,,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.8,1.5,14.6,,,,,10.4,,0.19,7.59,12.1,2.88,0.19,0.14,,
NEMO99THO-R484-001,,EARTHCHEMDB,10.1029/2003jb002767,MAGMATIC EFFECTS OF THE COBB HOT SPOT ON THE JUAN DE FUCA RIDGE,J GEOPHYS RES,"CHADWICK, J; PERFIT, M R; RIDLEY, W I; JONASSON, I R; KAMENOV, G D; CHADWICK, W; EMBLEY, R W; LE ROUX, P J; SMITH, M",THONEMO-99,45.9333,-129.982,0.0001,,,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.6,1.48,14.3,,,,,10.6,,0.2,7.43,12.1,2.86,0.18,0.16,,
NEMO00RB-R545-005,,EARTHCHEMDB,10.1029/2003jb002767,MAGMATIC EFFECTS OF THE COBB HOT SPOT ON THE JUAN DE FUCA RIDGE,J GEOPHYS RES,"CHADWICK, J; PERFIT, M R; RIDLEY, W I; JONASSON, I R; KAMENOV, G D; CHADWICK, W; EMBLEY, R W; LE ROUX, P J; SMITH, M",RBNEMO-0,45.9333,-130.014,0.0001,,,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50,1.51,14.6,,,,,10.4,,0.2,7.49,12.2,2.89,0.18,0.15,,
NEMO99THO-R483-004,,EARTHCHEMDB,10.1029/2003jb002767,MAGMATIC EFFECTS OF THE COBB HOT SPOT ON THE JUAN DE FUCA RIDGE,J GEOPHYS RES,"CHADWICK, J; PERFIT, M R; RIDLEY, W I; JONASSON, I R; KAMENOV, G D; CHADWICK, W; EMBLEY, R W; LE ROUX, P J; SMITH, M",THONEMO-99,45.9333,-129.982,0.0001,,,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.5,1.49,14.2,,,,,10.6,,0.2,7.22,12.1,2.87,0.19,0.14,,
NEMO99THO-R483-006,,EARTHCHEMDB,10.1029/2003jb002767,MAGMATIC EFFECTS OF THE COBB HOT SPOT ON THE JUAN DE FUCA RIDGE,J GEOPHYS RES,"CHADWICK, J; PERFIT, M R; RIDLEY, W I; JONASSON, I R; KAMENOV, G D; CHADWICK, W; EMBLEY, R W; LE ROUX, P J; SMITH, M",THONEMO-99,45.9333,-129.982,0.0001,,,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.5,1.5,14.2,,,,,10.7,,0.2,7.2,12.1,2.86,0.18,0.14,,
NEMO00RB-R551-013,,EARTHCHEMDB,10.1029/2003jb002767,MAGMATIC EFFECTS OF THE COBB HOT SPOT ON THE JUAN DE FUCA RIDGE,J GEOPHYS RES,"CHADWICK, J; PERFIT, M R; RIDLEY, W I; JONASSON, I R; KAMENOV, G D; CHADWICK, W; EMBLEY, R W; LE ROUX, P J; SMITH, M",RBNEMO-0,45.9334,-129.982,0.0001,,,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49,1.52,14.5,,,,,10.5,,0.2,7.49,12,2.84,0.19,0.14,,
NEMO99THO-R488-016,,EARTHCHEMDB,10.1029/2003jb002767,MAGMATIC EFFECTS OF THE COBB HOT SPOT ON THE JUAN DE FUCA RIDGE,J GEOPHYS RES,"CHADWICK, J; PERFIT, M R; RIDLEY, W I; JONASSON, I R; KAMENOV, G D; CHADWICK, W; EMBLEY, R W; LE ROUX, P J; SMITH, M",THONEMO-99,45.9334,-129.982,0.0001,,,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.5,1.51,14.2,,,,,10.7,,0.19,7.17,12,2.9,0.18,0.15,,
NEMO00RB-R547-031,,EARTHCHEMDB,10.1029/2003jb002767,MAGMATIC EFFECTS OF THE COBB HOT SPOT ON THE JUAN DE FUCA RIDGE,J GEOPHYS RES,"CHADWICK, J; PERFIT, M R; RIDLEY, W I; JONASSON, I R; KAMENOV, G D; CHADWICK, W; EMBLEY, R W; LE ROUX, P J; SMITH, M",RBNEMO-0,45.9334,-129.982,0.0001,,,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.8,1.52,14.6,,,,,10.4,,0.19,7.55,12.1,2.87,0.19,0.15,,
NEMO99THO-R488-015,,EARTHCHEMDB,10.1029/2003jb002767,MAGMATIC EFFECTS OF THE COBB HOT SPOT ON THE JUAN DE FUCA RIDGE,J GEOPHYS RES,"CHADWICK, J; PERFIT, M R; RIDLEY, W I; JONASSON, I R; KAMENOV, G D; CHADWICK, W; EMBLEY, R W; LE ROUX, P J; SMITH, M",THONEMO-99,45.9334,-129.982,0.0001,,,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.5,1.48,14.3,,,,,10.6,,0.21,7.17,12.3,2.85,0.19,0.15,,
NEMO00RB-R543-001,,EARTHCHEMDB,10.1029/2003jb002767,MAGMATIC EFFECTS OF THE COBB HOT SPOT ON THE JUAN DE FUCA RIDGE,J GEOPHYS RES,"CHADWICK, J; PERFIT, M R; RIDLEY, W I; JONASSON, I R; KAMENOV, G D; CHADWICK, W; EMBLEY, R W; LE ROUX, P J; SMITH, M",RBNEMO-0,45.9334,-129.982,0.0001,,,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.8,1.89,13.7,,,,,11.5,,0.22,7.03,10.7,2.79,0.22,0.23,,
NEMO00RB-R549-005,,EARTHCHEMDB,10.1029/2003jb002767,MAGMATIC EFFECTS OF THE COBB HOT SPOT ON THE JUAN DE FUCA RIDGE,J GEOPHYS RES,"CHADWICK, J; PERFIT, M R; RIDLEY, W I; JONASSON, I R; KAMENOV, G D; CHADWICK, W; EMBLEY, R W; LE ROUX, P J; SMITH, M",RBNEMO-0,45.9334,-129.982,0.0001,,,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.2,1.53,14.3,,,,,10.3,,0.18,7.3,12.1,2.89,0.19,0.16,,
ALV2950-007R,,EARTHCHEMDB,,SMITHSONIAN VOLCANIC GLASS FILE,,"MELSON, W G; O'HEARN, T",ALV2950,45.9334,-130.014,1.00E-05,-1542,-1542,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.02,1.52,14.73,,,,,10.86,,0.22,7.05,12.35,2.81,0.18,0.13,,
ALV1733-004,,EARTHCHEMDB,10.1029/2003jb002767,MAGMATIC EFFECTS OF THE COBB HOT SPOT ON THE JUAN DE FUCA RIDGE,J GEOPHYS RES,"CHADWICK, J; PERFIT, M R; RIDLEY, W I; JONASSON, I R; KAMENOV, G D; CHADWICK, W; EMBLEY, R W; LE ROUX, P J; SMITH, M",ALV1733,45.9336,-130.014,0.0001,,,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.1,1.51,14.5,,,,,10.5,,0.21,7.38,12.1,2.93,0.19,0.16,,
